customers_id;plans_id;start_date;status;customers_name;email;signup_date;devices_id;plans_name;data_limit;monthly_fee;device_name;os
3877;76;2025/01/14;Active;Dr. Charles Potter;joshua37@example.net;2025/02/16;1811;listen;15;36;north;Windows
3146;91;2025/01/06;Active;Norma Oneill;yangnicholas@example.org;2025/02/09;356;long;68;22;hit;Linux
330;56;2025/01/01;Inactive;Julie Flowers;april23@example.net;2025/01/16;2716;truth;86;52;end;iOS
1549;74;2025/02/16;Active;Heidi Castro;thomasvasquez@example.org;2025/02/18;2215;enter;69;21;authority;iOS
511;32;2025/01/16;Inactive;Jessica King;matthewreed@example.net;2025/01/31;878;program;12;82;of;iOS
3767;47;2025/01/23;Active;Diane Black DDS;bryanrobbins@example.net;2025/01/05;2305;position;76;12;first;Android
2179;18;2025/01/07;Inactive;Kristin Lozano;qsmall@example.com;2025/02/04;1754;ready;72;35;indeed;iOS
3953;19;2025/01/27;Active;Matthew Wright;seth25@example.org;2025/01/30;592;wall;56;84;commercial;iOS
1600;44;2025/02/17;Inactive;Daniel Scott;ronald56@example.net;2025/01/20;120;natural;82;50;wife;Windows
3035;18;2025/01/26;Inactive;Katrina Carey;isaiah39@example.com;2025/02/14;2335;ready;72;35;believe;Linux
1998;55;2025/01/01;Active;Janet Gonzales;ymack@example.net;2025/02/03;2755;design;86;22;road;iOS
1491;21;2025/02/16;Inactive;James Tran;emma54@example.net;2025/02/01;1057;direction;23;23;movie;Windows
1625;18;2025/01/11;Active;Emily Bray;wbrown@example.com;2025/02/06;322;ready;72;35;capital;Windows
2462;3;2025/01/19;Active;Andrew Pollard;jillian17@example.org;2025/01/09;2628;address;37;20;land;Android
2452;2;2025/01/13;Active;Jade Barron;uprice@example.org;2025/02/20;1462;economic;38;80;light;Windows
1940;44;2025/01/22;Active;Austin Carr;mooreryan@example.net;2025/02/20;2016;natural;82;50;police;Windows
595;28;2025/02/12;Inactive;Kimberly Ford;ramirezrachel@example.net;2025/01/27;1091;agree;60;91;grow;Android
2471;86;2025/02/10;Active;Carrie Howell;crystal86@example.org;2025/01/12;2453;discussion;45;56;expert;iOS
1565;17;2025/01/05;Inactive;Melissa Erickson;sandovalpaul@example.com;2025/02/02;658;someone;23;48;increase;iOS
1704;34;2025/01/03;Active;Gregory Freeman;jennifer93@example.com;2025/01/05;714;respond;76;46;he;iOS
259;1;2025/02/05;Inactive;Cole Howe;psmith@example.com;2025/02/06;746;sometimes;58;18;magazine;iOS
3834;19;2025/02/06;Active;Renee Hernandez;aaronhahn@example.org;2025/01/12;460;wall;56;84;enjoy;Linux
1896;17;2025/02/10;Active;Robert Johnson;jill49@example.com;2025/01/05;2103;someone;23;48;low;Windows
3428;6;2025/01/10;Inactive;Tammy Lynn;markroberson@example.org;2025/01/19;893;among;70;87;performance;iOS
1151;44;2025/01/12;Active;William Knox;lucasjerry@example.com;2025/01/23;141;natural;82;50;citizen;Linux
1995;74;2025/02/05;Active;Kathryn Hoffman;davidperez@example.com;2025/02/01;741;enter;69;21;prevent;Linux
3502;46;2025/02/17;Active;Jonathan Payne;marie74@example.org;2025/01/11;1865;level;19;65;company;Windows
3948;64;2025/02/21;Active;Kayla Rogers;crystal63@example.org;2025/02/05;598;like;96;99;blue;Android
3517;35;2025/02/10;Active;Todd Barajas;buchananstephanie@example.org;2025/01/10;2366;treat;78;13;might;iOS
1796;16;2025/01/20;Inactive;Rebecca Bush;sheri96@example.com;2025/01/24;253;opportunity;50;77;well;Linux
1288;56;2025/01/31;Inactive;Jennifer Williams;gmedina@example.org;2025/01/28;1006;truth;86;52;street;Linux
235;47;2025/02/15;Active;Richard Mitchell;melissalawrence@example.net;2025/01/04;135;position;76;12;price;Linux
949;87;2025/02/01;Active;Lisa Moore;michelechoi@example.org;2025/01/16;2052;might;23;26;line;Android
967;1;2025/01/21;Active;April Nelson;morenomegan@example.org;2025/01/07;463;sometimes;58;18;not;Linux
3624;82;2025/02/05;Active;Krystal Hansen;yharris@example.net;2025/01/06;1979;herself;92;23;natural;Linux
389;90;2025/02/15;Inactive;Michael Chavez;philip42@example.com;2025/01/09;496;owner;40;35;cut;iOS
2383;81;2025/01/25;Active;Rachel Gonzalez;michaelwilkerson@example.com;2025/01/12;107;suffer;31;44;sit;Linux
309;72;2025/02/21;Inactive;Michelle Rodriguez;stephendavis@example.org;2025/01/18;1594;manager;68;27;property;Windows
1395;18;2025/02/04;Active;Jacob Frost;grayjustin@example.net;2025/02/17;2178;ready;72;35;house;Android
1699;97;2025/02/20;Inactive;Ashley Jensen;michael80@example.com;2025/01/26;1007;say;30;21;culture;iOS
521;48;2025/01/12;Active;Frank Adams;hsweeney@example.com;2025/02/18;917;television;20;14;father;iOS
655;72;2025/02/06;Inactive;Stephen Dunn;vyoung@example.org;2025/01/21;1731;manager;68;27;class;Windows
521;23;2025/01/28;Active;Frank Adams;hsweeney@example.com;2025/02/18;917;together;56;43;father;iOS
1577;92;2025/01/03;Inactive;Anne Sanchez;daniellewalsh@example.org;2025/02/17;2543;trip;51;86;interesting;Android
148;75;2025/01/12;Inactive;Stephanie Hart;christopher21@example.org;2025/02/08;973;important;75;73;though;iOS
374;4;2025/02/12;Inactive;Victoria Gray;weaverjacob@example.org;2025/02/04;750;enjoy;94;56;church;Linux
2629;81;2025/02/22;Inactive;Jerry Riley;imason@example.com;2025/01/23;1533;suffer;31;44;clearly;Windows
2153;79;2025/01/27;Active;Donna Saunders;iobrien@example.org;2025/01/07;887;base;44;65;investment;iOS
1579;5;2025/02/19;Active;Andrew Hernandez;lopezemily@example.net;2025/02/12;1089;country;36;45;fund;Linux
2498;22;2025/01/25;Active;Angela Sexton;kjohnson@example.com;2025/01/02;173;cup;24;97;through;Android
1794;17;2025/01/08;Inactive;Michael Patterson;fhernandez@example.org;2025/02/13;2445;someone;23;48;paper;iOS
3521;72;2025/01/04;Inactive;Jack Pope;abigail33@example.com;2025/01/26;2443;manager;68;27;sing;Android
3865;89;2025/01/09;Active;Audrey Stephenson;katrinaschneider@example.com;2025/02/09;1161;nature;14;58;skin;Windows
3040;87;2025/01/17;Inactive;Brian Harper;gregoryjohn@example.org;2025/01/05;2928;might;23;26;sell;Android
1476;46;2025/02/01;Active;Mario Mcgrath;petermartin@example.org;2025/01/01;762;level;19;65;head;Linux
2832;83;2025/01/20;Active;Patrick Underwood;patrick71@example.com;2025/02/11;2544;staff;1;58;save;Windows
2947;4;2025/01/31;Active;Eric Shields;rgay@example.net;2025/01/31;825;enjoy;94;56;gun;Android
2046;7;2025/01/22;Inactive;Linda Maxwell;littletyler@example.net;2025/02/18;1763;most;15;70;available;Android
1015;86;2025/01/28;Active;Virginia Morgan;wrusso@example.net;2025/01/14;509;discussion;45;56;life;Windows
2917;38;2025/02/02;Inactive;Alexander Mejia;robertpatterson@example.com;2025/02/22;1687;approach;44;59;then;Linux
3562;30;2025/01/22;Inactive;Michaela Matthews;pweaver@example.net;2025/02/06;2523;candidate;60;48;amount;Linux
229;16;2025/01/24;Active;Lisa Berg;bgriffin@example.org;2025/01/13;377;opportunity;50;77;result;iOS
959;68;2025/01/16;Inactive;Emily Todd;deborahmartinez@example.net;2025/01/18;2136;politics;58;93;make;Linux
2142;62;2025/02/08;Active;Kylie Scott MD;laura97@example.com;2025/01/05;1510;summer;9;38;bag;Linux
3510;78;2025/01/15;Active;Debbie Pittman;whitneywilliams@example.org;2025/02/06;1733;former;35;42;easy;iOS
1159;1;2025/02/19;Active;Patricia Camacho;kimangela@example.com;2025/01/13;2779;sometimes;58;18;charge;iOS
2135;6;2025/01/16;Inactive;Mason Rivera;shawtommy@example.org;2025/02/17;2147;among;70;87;check;iOS
1915;85;2025/01/24;Inactive;Philip Wilkinson;kimberly43@example.net;2025/01/19;1102;way;81;54;high;iOS
1872;42;2025/01/15;Inactive;Scott Whitehead;tyler08@example.org;2025/01/31;778;television;26;20;least;Linux
3818;31;2025/01/23;Active;Gina Thompson;cgibson@example.net;2025/01/17;2530;account;17;37;piece;Linux
3579;6;2025/02/19;Active;Benjamin Chandler;jaclyn50@example.org;2025/02/10;1369;among;70;87;board;Windows
2664;58;2025/01/22;Active;Suzanne Gentry;mhall@example.org;2025/02/14;508;nor;26;41;likely;Windows
686;73;2025/01/25;Inactive;Timothy Pace;igood@example.net;2025/01/18;2813;apply;36;61;support;Android
2300;58;2025/01/20;Inactive;Brian Travis;greynolds@example.org;2025/01/07;1428;nor;26;41;cup;Android
1709;9;2025/02/05;Active;Charles Miller;williamschelsea@example.org;2025/01/25;2224;most;11;69;art;Android
82;25;2025/01/13;Active;Danielle Diaz;lestermarcus@example.net;2025/01/26;2283;mention;68;97;show;Windows
3202;88;2025/01/02;Active;Richard Nelson;anthony51@example.org;2025/02/20;893;national;89;42;performance;iOS
331;72;2025/02/18;Inactive;Andre Horne;jenniferstrickland@example.com;2025/01/30;2385;manager;68;27;past;Android
216;45;2025/01/09;Active;Timothy Edwards;peggy33@example.org;2025/01/02;1269;onto;87;34;series;Android
723;44;2025/01/20;Active;Rebecca Campbell;savannahblackwell@example.com;2025/01/22;2665;natural;82;50;position;Linux
2508;74;2025/02/13;Inactive;Erica Hall;martinerin@example.com;2025/02/19;2118;enter;69;21;compare;Windows
805;18;2025/01/26;Active;Walter Norris;angela43@example.net;2025/02/16;2916;ready;72;35;ground;Linux
3850;73;2025/02/17;Active;Christopher Vazquez;jasmine22@example.com;2025/02/16;1452;apply;36;61;strategy;iOS
278;81;2025/01/02;Inactive;Andrew Delacruz;shortmary@example.com;2025/02/21;791;suffer;31;44;reality;Linux
2815;31;2025/02/01;Active;William Foster;harrisamy@example.org;2025/01/05;814;account;17;37;look;iOS
3757;50;2025/01/02;Active;Wendy Dominguez;patrickholloway@example.com;2025/02/01;198;imagine;23;41;land;Linux
3360;6;2025/01/04;Inactive;Jessica Pena;elizabethfowler@example.com;2025/01/13;2368;among;70;87;institution;Windows
2222;26;2025/02/13;Inactive;Jonathan Brown;bethcallahan@example.org;2025/01/03;2317;main;97;21;success;Windows
2706;25;2025/01/20;Active;Jonathan Vaughn;spencer79@example.net;2025/02/17;1044;mention;68;97;save;Android
3420;43;2025/02/19;Active;Stephanie Frazier;wpeterson@example.net;2025/02/06;2;candidate;92;12;interesting;Windows
1251;24;2025/02/01;Inactive;Robert Vargas;oparker@example.org;2025/01/12;2355;region;82;65;significant;Android
2660;21;2025/01/29;Inactive;Robert Jackson;angela88@example.org;2025/02/18;461;direction;23;23;lead;Windows
2173;19;2025/01/14;Inactive;Cynthia Moore;davisdawn@example.net;2025/01/11;965;wall;56;84;matter;Windows
3480;53;2025/02/01;Inactive;Ms. Veronica Todd DDS;luisanderson@example.com;2025/01/11;2082;first;32;67;represent;Linux
2199;68;2025/01/04;Active;William Blair;saragarcia@example.org;2025/01/18;2708;politics;58;93;put;Linux
2204;27;2025/01/14;Active;Edward Hodges;johnlopez@example.org;2025/02/09;1582;music;37;93;current;Android
1171;28;2025/01/21;Inactive;Meghan Hahn;pottersarah@example.com;2025/01/30;1838;agree;60;91;who;Windows
907;41;2025/01/17;Inactive;Stanley Glass;torreselizabeth@example.org;2025/01/22;1796;defense;19;34;toward;Linux
1623;8;2025/01/11;Active;Wendy Escobar;medwards@example.net;2025/01/23;2206;include;32;16;mean;iOS
498;41;2025/01/01;Inactive;Robert Thompson;mccoyheather@example.net;2025/02/12;2237;defense;19;34;appear;Linux
1697;93;2025/01/30;Inactive;Richard Rodriguez;jamesrasmussen@example.org;2025/02/20;2626;training;23;80;national;Android
1181;7;2025/01/24;Inactive;Michelle Young;joshua97@example.net;2025/01/01;325;most;15;70;and;Android
1998;57;2025/01/26;Inactive;Janet Gonzales;ymack@example.net;2025/02/03;2755;government;50;54;road;iOS
1210;49;2025/01/27;Inactive;Mario Matthews;werneramber@example.net;2025/02/16;2234;name;91;82;wife;Linux
3108;96;2025/02/07;Inactive;Alexander Brown;fostersarah@example.net;2025/02/01;2114;deep;44;22;per;iOS
2637;44;2025/02/07;Active;Paul Spencer;samantha93@example.org;2025/02/11;1887;natural;82;50;control;Linux
2349;21;2025/02/21;Inactive;Wanda Thomas;brownmegan@example.org;2025/01/08;1579;direction;23;23;series;Android
2252;61;2025/01/16;Active;Christina Shaw;zwarren@example.org;2025/01/04;516;commercial;3;15;mind;iOS
3399;35;2025/01/13;Active;Lori Waller;jreilly@example.net;2025/01/29;2834;treat;78;13;society;Windows
2622;25;2025/01/12;Active;Nicholas Zhang;maria83@example.org;2025/02/10;1766;mention;68;97;data;Linux
1329;17;2025/01/13;Inactive;Amanda Smith;ashley41@example.com;2025/02/15;1558;someone;23;48;nice;Linux
3873;79;2025/01/25;Active;Leslie Griffin;igomez@example.org;2025/01/08;2787;base;44;65;benefit;iOS
2526;71;2025/02/06;Inactive;Toni Barrett;nstevenson@example.com;2025/02/20;2115;cover;21;86;test;Linux
3293;49;2025/02/15;Active;Daniel Vaughn;shannon14@example.net;2025/02/06;682;name;91;82;up;Linux
2367;81;2025/01/03;Active;Todd Brown;juan36@example.com;2025/02/22;470;suffer;31;44;everything;Windows
2988;35;2025/01/20;Active;Gabriel Mason;brian45@example.com;2025/02/14;1556;treat;78;13;drive;Android
56;76;2025/02/08;Active;Kathleen Sutton;shellybrooks@example.com;2025/01/06;1834;listen;15;36;truth;iOS
213;63;2025/02/21;Active;Tyler Reyes;jeremy40@example.net;2025/01/12;270;account;58;85;full;iOS
3563;88;2025/02/08;Inactive;Mary Ford;halerobert@example.net;2025/02/02;2696;national;89;42;fine;Android
2047;86;2025/02/17;Active;Julie Clark;johnsonduane@example.com;2025/01/06;1796;discussion;45;56;toward;Linux
810;10;2025/01/11;Active;Donald Gray;clarktyler@example.org;2025/01/08;564;bank;84;98;prevent;Windows
2478;23;2025/02/22;Active;Wanda Sanchez;lindsey18@example.com;2025/01/04;2225;together;56;43;listen;Windows
2415;7;2025/02/01;Active;Donna Powell;susanbrewer@example.com;2025/02/14;2821;most;15;70;worker;iOS
3708;59;2025/01/02;Active;Rebecca Wilson;ebrown@example.com;2025/02/08;873;music;37;12;condition;Windows
716;92;2025/02/18;Active;Greg Brown;wendy89@example.org;2025/01/21;1587;trip;51;86;media;Windows
1691;50;2025/01/07;Inactive;Jamie Williams;chelseapadilla@example.com;2025/01/15;814;imagine;23;41;look;iOS
11;81;2025/01/04;Active;Jeremy Patel DDS;teresahall@example.org;2025/02/11;1241;suffer;31;44;kid;Windows
862;60;2025/02/01;Inactive;Christine Nguyen MD;jacobdoyle@example.com;2025/02/19;810;likely;37;24;many;Linux
3404;76;2025/02/05;Inactive;Kathleen Robbins;pmiller@example.com;2025/01/26;2326;listen;15;36;artist;Linux
568;75;2025/01/15;Active;Alan Willis;qbrady@example.net;2025/01/01;2463;important;75;73;available;Linux
2120;83;2025/01/03;Inactive;Anna Watts;kpatterson@example.com;2025/01/31;794;staff;1;58;quickly;Android
1387;11;2025/01/01;Active;Kelly Garcia;christine37@example.org;2025/01/12;2877;nothing;32;78;more;iOS
3613;25;2025/01/02;Active;Brittany Jackson;aaronmedina@example.org;2025/02/15;2096;mention;68;97;sort;Windows
3618;4;2025/02/03;Active;Elizabeth Schultz;rita26@example.com;2025/02/01;2651;enjoy;94;56;practice;Linux
1173;20;2025/01/11;Active;Lauren Anderson;cantuterri@example.net;2025/02/21;2404;help;30;33;worker;Windows
102;86;2025/02/09;Active;Diana Mclean;courtney78@example.org;2025/01/02;2841;discussion;45;56;organization;Linux
1154;50;2025/01/24;Active;Dale Whitehead;lisaespinoza@example.com;2025/01/22;1880;imagine;23;41;responsibility;iOS
3612;25;2025/02/11;Inactive;Jessica Watkins;raven82@example.net;2025/01/29;234;mention;68;97;upon;iOS
2872;99;2025/01/13;Active;Steven Vasquez;maria02@example.org;2025/01/22;1101;feel;69;74;life;Android
3252;7;2025/02/17;Inactive;Gregory Logan;boonerobert@example.org;2025/02/22;1472;most;15;70;reach;iOS
974;88;2025/01/06;Inactive;Sherry Morton;icarson@example.com;2025/02/06;2234;national;89;42;wife;Linux
795;73;2025/01/25;Active;Thomas Moreno;vwilson@example.net;2025/01/10;1050;apply;36;61;help;Linux
1976;19;2025/02/17;Active;Beverly Cruz;hhorton@example.org;2025/01/15;97;wall;56;84;around;iOS
1466;48;2025/01/26;Inactive;Terrence Perez;mossleslie@example.net;2025/01/09;2996;television;20;14;card;Windows
2937;13;2025/01/17;Active;Ashley Perez;justincollier@example.org;2025/01/14;2781;listen;31;86;at;Android
1657;66;2025/02/17;Inactive;Zachary Patterson;cindy85@example.com;2025/02/21;1902;production;43;57;why;iOS
2728;84;2025/02/18;Active;Jermaine Potter;langandrea@example.com;2025/02/06;2555;what;2;41;name;iOS
1496;70;2025/01/12;Active;Mark Mcclure;michaelmcdonald@example.com;2025/01/01;504;environment;85;41;growth;Android
3006;76;2025/01/11;Active;Frank Ibarra;turnermatthew@example.com;2025/01/11;2725;listen;15;36;win;Linux
3013;27;2025/01/25;Inactive;Shannon Taylor;breed@example.org;2025/02/01;730;music;37;93;affect;Android
2025;12;2025/01/15;Inactive;Anna Schultz;smithmallory@example.net;2025/02/19;307;woman;70;24;buy;Android
1291;83;2025/01/15;Active;Taylor Richmond;nicolewilliams@example.net;2025/02/21;1746;staff;1;58;present;iOS
3308;20;2025/02/03;Inactive;Zachary Fisher;marshmegan@example.com;2025/01/15;2189;help;30;33;manager;iOS
2854;53;2025/01/05;Inactive;Matthew Patel;johnwarner@example.com;2025/01/27;1979;first;32;67;natural;Linux
2258;45;2025/01/18;Active;Justin Rivera;xbaldwin@example.net;2025/01/21;1141;onto;87;34;finish;Windows
3088;42;2025/02/17;Inactive;Nicole Gaines;amanda00@example.org;2025/01/26;751;television;26;20;everybody;iOS
2264;47;2025/01/11;Inactive;Katherine Bishop;colemark@example.com;2025/01/30;964;position;76;12;program;Windows
1372;46;2025/01/27;Inactive;Michael Williams;rebeccapatterson@example.org;2025/02/04;950;level;19;65;miss;Linux
3994;12;2025/02/11;Inactive;Robert Kennedy;kristin88@example.com;2025/02/20;621;woman;70;24;interesting;Linux
3973;68;2025/01/14;Active;Carrie West;littleduane@example.net;2025/02/04;2452;politics;58;93;ground;Windows
233;81;2025/02/01;Inactive;Mrs. Dominique Zhang;robinsonscott@example.net;2025/02/17;1018;suffer;31;44;trouble;iOS
1860;18;2025/01/05;Active;James Proctor;ygreen@example.net;2025/01/30;773;ready;72;35;practice;Android
3572;61;2025/02/07;Inactive;John Miller;dgates@example.org;2025/01/25;2848;commercial;3;15;think;Android
3545;16;2025/02/14;Active;Sara Hill;omartinez@example.net;2025/01/11;1216;opportunity;50;77;cold;Android
2667;96;2025/02/01;Inactive;Patricia Sawyer;boyddaniel@example.org;2025/01/15;1187;deep;44;22;industry;Linux
2171;85;2025/02/08;Active;Timothy Cook;toddrodriguez@example.org;2025/01/26;2275;way;81;54;hope;Android
67;54;2025/01/11;Active;Charles Wallace;iparker@example.com;2025/02/02;1589;agreement;90;20;wish;iOS
2249;95;2025/01/09;Active;William Smith;emilycastillo@example.org;2025/01/26;379;whatever;5;77;television;Windows
1915;99;2025/01/03;Inactive;Philip Wilkinson;kimberly43@example.net;2025/01/19;1102;feel;69;74;high;iOS
394;77;2025/02/09;Active;Brian Aguilar;john12@example.com;2025/02/08;1503;color;31;55;adult;Windows
1117;63;2025/02/12;Active;Sharon Cantrell;sandra96@example.net;2025/01/01;2329;account;58;85;by;Windows
549;51;2025/02/01;Inactive;Erica Garrison;pmartin@example.com;2025/01/20;733;most;57;45;hour;Windows
3975;25;2025/02/12;Active;Matthew Jacobs;josephdawson@example.org;2025/02/03;1385;mention;68;97;college;Linux
2648;37;2025/01/13;Active;Peggy Wise;campbellmichelle@example.com;2025/02/22;1923;I;45;69;like;Windows
852;82;2025/02/04;Active;Steve Schroeder;jerrytaylor@example.net;2025/02/19;1293;herself;92;23;arm;Linux
1699;92;2025/02/18;Active;Ashley Jensen;michael80@example.com;2025/01/26;1007;trip;51;86;culture;iOS
289;44;2025/01/05;Inactive;Marc Hernandez;alvarezdavid@example.net;2025/01/02;39;natural;82;50;foreign;iOS
752;41;2025/01/16;Active;Brandon Pena;danielle00@example.org;2025/01/13;51;defense;19;34;charge;iOS
3294;3;2025/02/03;Active;Nicholas Watson DVM;reedalexander@example.net;2025/01/02;1638;address;37;20;enter;Linux
1650;32;2025/01/04;Active;Robin Webster;margaretjohnson@example.net;2025/02/13;1717;program;12;82;truth;iOS
3153;54;2025/02/11;Active;Laura Wilson;ashleywang@example.org;2025/02/20;2037;agreement;90;20;live;Android
1594;61;2025/02/08;Active;Melissa Johnson;jhardin@example.net;2025/02/03;2103;commercial;3;15;low;Windows
